TeamID,MatchFk,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
31628,EUW1_7572417113,799,238,134,18,412,897,59,3,222,555,0,1,2,8,30,0,0,1,2,16,0,1
31629,EUW1_7571846409,134,121,76,222,117,2,9,236,145,526,0,0,1,6,25,1,1,4,11,46,1,0
31630,EUW1_7571724771,8,54,777,81,26,164,200,13,51,40,0,0,0,1,13,0,1,3,8,29,1,0
31631,EUW1_7571682664,19,56,61,222,26,27,62,800,145,111,0,0,2,3,12,0,1,2,7,28,1,0
31632,EUW1_7571588008,516,20,69,202,555,421,48,34,18,111,1,0,4,9,29,0,1,0,3,10,0,1
31633,EUW1_7571473076,11,235,235,11,236,202,223,526,120,105,0,0,0,0,46,0,0,0,0,0,0,1
31634,EUW1_7571418330,887,102,157,51,421,142,85,105,157,360,0,0,0,0,57,0,0,0,0,0,0,1
31635,EUW1_7571153874,27,36,103,51,267,897,245,157,202,518,0,1,2,2,37,1,0,3,9,45,1,0
31636,EUW1_7571116741,14,131,34,145,53,82,121,112,202,117,0,1,0,10,30,0,0,4,3,28,0,1
31637,EUW1_7567972588,58,60,3,523,43,6,245,246,22,57,1,0,2,9,33,0,1,2,4,26,0,1
31638,EUW1_7567937582,92,64,3,145,111,74,59,55,22,555,0,1,2,9,37,0,0,1,0,14,0,1
31639,EUW1_7566879424,36,104,950,115,518,82,91,7,202,267,0,0,0,3,22,1,1,5,9,48,1,0
31640,EUW1_7572896166,106,13,145,111,98,134,246,15,887,44,0,1,1,2,27,0,0,2,11,34,1,0
31641,EUW1_7572757469,34,62,804,516,117,412,421,101,51,91,1,0,2,11,29,0,1,2,7,24,0,1
31642,EUW1_7572671266,127,238,81,14,350,26,131,63,240,901,0,1,3,8,36,0,0,1,4,12,0,1
31643,EUW1_7569434631,82,131,126,30,111,86,238,50,96,117,0,1,1,3,31,1,0,4,7,44,1,0
31644,EUW1_7562435978,126,238,517,901,53,157,246,4,29,161,0,1,0,1,20,0,0,3,9,41,1,0
31645,EUW1_7562144283,68,246,96,498,497,13,76,157,42,80,0,1,2,6,26,0,0,0,0,4,0,1
31646,EUW1_7559305896,875,233,79,81,235,36,131,246,15,37,0,1,1,6,32,1,0,3,7,37,1,0
31647,EUW1_7558879762,92,254,112,81,497,31,246,238,15,99,1,0,4,7,39,0,1,0,4,20,0,1
31648,EUW1_7558256364,69,234,910,222,43,24,246,45,110,412,0,1,2,9,29,0,0,2,3,15,0,1
31649,EUW1_7558075764,23,238,79,202,147,114,143,80,134,432,1,1,1,3,33,0,0,3,9,36,1,0
31650,EUW1_7557720819,92,246,69,134,40,86,238,55,202,12,0,1,2,11,38,0,0,1,2,23,0,1
31651,EUW1_7556197619,13,246,133,236,78,83,91,38,202,35,1,0,3,9,38,0,1,1,6,16,0,1
31652,EUW1_7556127306,2,246,4,221,111,157,421,910,50,555,1,1,3,7,47,0,0,1,9,43,1,0
31653,EUW1_7555955690,77,517,61,51,43,2,246,134,96,902,0,0,2,8,32,0,1,0,1,15,0,1
31654,EUW1_7555902762,98,238,893,29,517,39,106,910,901,60,0,0,1,2,35,0,1,2,10,35,1,0
31655,EUW1_7326452405,516,122,55,119,53,8,62,154,51,147,0,1,3,9,44,0,0,0,1,21,0,1
31656,EUW1_7325925778,516,60,42,18,40,31,80,7,15,910,0,0,0,3,10,0,0,2,2,20,1,0
31657,EUW1_7325687777,126,60,245,429,98,266,5,8,81,1,0,1,3,9,31,0,0,0,1,15,0,1
31658,EUW1_7573123172,13,200,14,221,117,887,35,45,42,412,0,0,4,4,23,1,1,0,11,33,1,0
31659,EUW1_7572920927,126,154,161,221,432,98,234,103,51,37,0,1,3,8,43,2,0,3,5,27,0,1
31660,EUW1_7572843207,201,51,24,268,36,432,5,81,13,58,1,1,3,11,30,0,0,1,6,16,0,1
31661,EUW1_7572764981,412,5,14,360,268,887,234,145,7,497,0,0,0,5,20,1,1,4,9,21,1,0
31662,EUW1_7572683904,267,59,15,10,98,61,81,887,43,78,0,1,1,11,34,0,0,1,0,16,0,1
31663,EUW1_7572379918,150,59,7,15,43,82,56,246,67,98,0,0,2,7,35,1,1,2,4,35,0,1
31664,EUW1_7572260493,98,59,84,895,497,86,238,134,51,99,1,0,1,5,51,0,1,3,10,46,1,0
31665,EUW1_7572244030,13,60,42,18,111,266,517,61,804,902,0,0,0,0,0,0,0,0,0,0,1,0
31666,EUW1_7571914710,74,203,55,15,60,266,234,134,18,40,1,0,1,4,29,0,1,2,7,38,1,0
31667,EUW1_7571902291,897,234,800,895,201,266,120,910,81,40,0,1,1,4,36,1,0,3,10,49,1,0
31668,EUW1_7571830935,39,104,893,800,40,92,131,13,81,111,0,0,0,5,24,1,1,3,11,28,1,0
31669,EUW1_7571799393,85,77,161,901,111,126,76,157,804,432,0,1,1,8,43,0,0,3,5,38,0,1
31670,EUW1_7571764323,79,91,55,222,497,36,5,238,22,50,0,1,1,8,36,0,0,3,4,31,0,1
31671,EUW1_7571632730,75,517,25,115,223,8,246,36,145,80,0,1,1,5,32,0,0,0,2,7,0,1
31672,EUW1_7571574724,143,203,134,14,40,516,517,800,80,555,0,1,2,3,25,0,0,2,11,58,1,0
31673,EUW1_7571464901,897,59,4,15,555,240,27,22,221,11,0,0,1,0,11,0,0,0,0,1,0,1
31674,EUW1_7571246048,897,36,517,202,16,67,120,84,804,526,1,1,3,3,30,1,0,2,12,36,1,0
31675,EUW1_7571200874,54,59,103,15,267,8,421,126,99,497,0,1,0,3,25,1,0,3,11,34,1,0
31676,EUW1_7570167241,799,238,84,143,111,68,36,127,21,267,1,1,3,9,53,0,0,1,1,18,0,1
31677,EUW1_7570130077,36,163,4,498,555,86,950,268,145,78,0,0,0,1,12,0,1,2,5,22,1,0
31678,EUW1_7568849921,19,35,84,360,111,41,200,910,202,526,0,1,1,6,28,1,0,2,11,42,1,0
31679,EUW1_7573077302,79,121,246,901,16,2,59,34,22,800,0,1,1,10,38,0,0,2,1,19,0,1
31680,EUW1_7573056897,888,17,4,350,110,57,800,57,4,126,0,0,0,0,61,0,0,0,0,0,0,1
31681,EUW1_7572913128,804,98,43,517,893,82,267,800,246,15,0,0,1,4,30,1,1,3,10,33,1,0
31682,EUW1_7572849283,897,67,902,518,246,62,3,888,22,54,1,0,1,7,34,0,1,2,3,27,0,1
31683,EUW1_7572778901,202,163,45,14,111,82,895,43,166,25,0,0,1,3,26,1,1,3,11,35,1,0
31684,EUW1_7572698486,54,67,117,517,59,875,22,267,103,238,1,1,3,9,35,0,0,1,5,22,0,1
31685,EUW1_7568610147,875,28,517,804,117,82,234,950,18,147,1,1,3,9,38,0,0,1,5,26,0,1
31686,EUW1_7568603734,266,154,238,147,60,92,5,25,63,267,0,1,1,8,37,0,0,2,0,16,0,1
31687,EUW1_7568590097,166,517,134,895,147,85,91,61,523,40,0,0,0,2,18,0,0,0,0,5,0,1
31688,EUW1_7568539187,222,236,201,30,110,68,36,150,21,157,0,0,0,1,51,0,0,0,4,78,1,0
31689,EUW1_7568510865,61,81,711,59,526,804,901,35,163,161,0,0,0,4,83,0,0,0,2,66,0,1
31690,EUW1_7568479204,164,518,119,112,157,893,26,136,498,23,0,0,0,4,65,0,0,0,1,66,0,1
31691,EUW1_7568458547,246,101,35,142,147,21,15,234,25,85,0,0,0,1,60,0,0,0,4,55,1,0
31692,EUW1_7568426840,2,11,950,21,497,64,268,110,246,117,0,0,0,0,37,0,0,0,4,49,1,0
31693,EUW1_7568205424,6,254,163,236,432,83,5,800,18,117,0,1,1,11,32,0,0,2,0,12,0,1
31694,EUW1_7567523457,98,246,115,910,48,122,76,166,134,526,0,1,0,2,31,1,0,4,11,31,1,0
31695,EUW1_7567506129,68,64,901,29,111,92,72,103,145,555,0,0,1,2,20,1,1,3,10,42,1,0
31696,EUW1_7567493537,114,200,800,429,44,799,163,157,18,76,1,1,3,12,43,0,0,2,4,36,0,1
31697,EUW1_7573544688,202,78,876,54,91,236,12,901,10,238,0,0,0,0,58,0,0,0,0,0,0,1
31698,EUW1_7573513280,143,81,113,893,20,136,35,235,42,5,0,0,0,0,70,0,0,0,0,0,0,1
31699,EUW1_7573312829,133,64,245,96,117,86,246,127,21,43,0,0,0,1,16,0,1,3,7,37,1,0
31700,EUW1_7573268837,82,950,84,145,50,36,421,42,523,163,0,1,3,11,49,1,0,2,5,39,0,1
31701,EUW1_7571643755,77,134,893,2,901,141,236,98,497,101,0,0,0,0,71,0,0,0,0,0,0,1
31702,EUW1_7571626163,154,910,84,81,200,238,421,67,164,102,0,0,0,0,51,0,0,0,0,0,0,1
31703,EUW1_7571185093,72,106,141,127,517,53,119,31,5,143,0,0,0,0,52,0,0,0,0,0,0,1
31704,EUW1_7573167083,2,517,910,22,902,86,107,134,147,111,0,0,0,2,22,1,1,2,11,47,1,0
31705,EUW1_7572061241,134,246,104,267,421,40,236,60,3,9,0,0,0,4,63,0,0,0,3,70,0,1
31706,EUW1_7572054686,268,67,1,79,50,114,43,80,432,10,0,0,0,1,50,0,0,0,4,56,1,0
31707,EUW1_7571217773,266,91,163,222,432,14,131,517,145,201,0,1,1,10,38,0,0,1,1,22,0,1
31708,EUW1_7571141873,266,62,4,119,53,31,517,61,67,117,1,0,2,11,34,0,1,2,4,37,0,1
31709,EUW1_7571094464,85,246,134,202,43,114,5,61,51,99,0,0,1,7,43,2,1,5,10,53,1,0
31710,EUW1_7569669254,777,60,131,222,53,92,107,893,15,78,1,1,3,9,44,0,0,1,5,43,0,1
31711,EUW1_7569668803,897,76,893,145,12,150,5,800,901,267,0,0,0,0,0,0,0,0,0,0,0,1
31712,EUW1_7568572206,106,245,34,222,25,27,91,238,51,99,0,1,2,4,22,1,0,2,11,33,1,0
31713,EUW1_7568554217,266,59,34,29,111,114,17,38,145,53,0,0,2,7,37,0,1,1,7,27,0,1
31714,EUW1_7568338936,69,92,76,29,45,44,412,103,85,121,0,0,0,4,65,0,0,0,0,48,0,1
31715,EUW1_7568275216,79,64,112,157,555,54,246,127,901,412,0,0,3,10,52,0,0,1,0,36,0,1
31716,EUW1_7568166912,53,163,112,51,164,126,59,238,910,267,0,0,0,0,26,0,1,1,11,52,1,0
31717,EUW1_7565069368,36,19,711,51,267,114,246,99,18,518,1,1,2,11,53,0,0,2,5,30,0,1
31718,EUW1_7565048663,83,19,910,895,113,36,517,81,221,350,0,0,1,4,25,1,1,2,10,45,1,0
31719,EUW1_7565019628,119,143,3,29,350,54,254,61,115,43,0,0,1,4,43,1,1,3,8,51,1,0
31720,EUW1_7564978392,950,234,84,145,555,68,517,777,804,16,0,0,1,1,9,0,1,2,8,33,1,0
31721,EUW1_7573030732,98,246,910,236,432,897,234,99,145,111,0,0,2,2,33,2,1,3,9,58,1,0
31722,EUW1_7541593853,58,106,81,29,412,24,107,134,498,497,0,0,0,0,10,0,1,2,7,22,1,0
31723,EUW1_7497771627,91,517,84,119,12,36,63,238,236,267,0,1,0,3,21,0,0,4,8,30,1,0
31724,EUW1_7467131316,799,200,127,222,412,24,48,1,236,43,0,1,1,7,26,1,0,3,10,33,1,0
31725,EUW1_7466599590,36,234,517,804,201,516,91,163,222,902,0,1,2,11,33,0,0,1,0,27,0,1
31726,EUW1_7466028113,36,76,80,222,526,68,59,245,21,43,0,0,0,2,28,0,1,4,10,50,1,0
31727,EUW1_7466011017,106,203,8,804,111,79,5,517,202,235,0,0,0,3,16,1,1,3,10,33,1,0
31728,EUW1_7465967231,17,950,517,110,37,114,145,910,804,12,0,1,2,4,37,1,0,2,11,41,1,0
31729,EUW1_7465929142,79,234,517,145,555,804,59,84,81,432,1,1,1,9,48,1,0,3,4,43,0,1
31730,EUW1_7453585454,427,64,112,29,80,92,75,3,523,26,0,1,1,5,29,1,0,2,9,33,1,0
31731,EUW1_7453576737,82,5,134,523,497,133,203,7,18,555,0,0,0,0,0,0,0,0,0,0,0,1
31732,EUW1_7436619413,84,56,103,145,78,3,60,166,81,40,0,0,1,5,22,0,1,2,8,36,1,0
31733,EUW1_7429029675,266,120,517,145,518,79,20,157,22,99,1,1,4,11,35,0,0,0,2,21,0,1
31734,EUW1_7418788586,887,77,86,235,201,98,78,517,18,518,0,0,0,3,15,1,1,4,11,36,1,0
31735,EUW1_7412572791,897,56,166,235,800,86,245,236,145,526,0,0,1,2,22,0,0,0,1,11,0,1
31736,EUW1_7412563939,69,60,950,236,37,106,56,166,268,43,0,1,1,10,43,0,0,2,3,18,0,1
31737,EUW1_7410387701,164,83,103,96,53,39,950,163,523,117,0,0,1,3,20,0,1,1,7,36,1,0
31738,EUW1_7406774221,799,30,246,202,267,126,238,34,29,902,1,1,3,11,51,0,0,1,2,25,0,1
31739,EUW1_7406735183,266,876,517,81,9,36,120,38,523,350,1,1,4,8,31,0,0,0,3,19,0,1
31740,EUW1_7571228507,200,517,13,157,432,86,246,38,42,497,0,1,1,2,24,1,0,2,11,38,1,0
31741,EUW1_7570612145,893,59,268,222,76,555,5,45,51,526,0,1,2,10,38,0,0,0,1,16,0,1
31742,EUW1_7479857506,85,254,39,81,518,54,59,90,498,497,0,1,1,4,14,1,0,3,11,31,1,0
31743,EUW1_7479795486,78,75,76,163,901,3,223,53,8,15,0,0,0,4,76,0,0,0,4,75,1,0
31744,EUW1_7471608770,74,517,79,145,111,10,127,895,99,90,0,0,0,2,62,0,0,0,4,61,1,0
31745,EUW1_7461015157,80,24,268,21,526,14,254,45,222,111,0,1,3,10,43,0,0,1,1,19,0,1
31746,EUW1_7460941309,82,901,104,37,800,29,63,60,235,360,0,0,0,0,52,0,0,0,0,0,0,1
31747,EUW1_7460923097,360,246,33,44,223,60,24,79,41,103,0,0,0,0,56,0,0,0,0,0,0,1
31748,EUW1_7458284218,122,59,61,21,497,420,91,800,42,40,0,1,3,8,34,0,0,0,2,13,0,1
31749,EUW1_7458235758,92,5,134,235,111,875,234,34,145,497,0,0,1,1,20,1,1,3,11,34,1,0
31750,EUW1_7457520942,266,76,517,110,526,122,91,142,202,12,1,1,2,10,39,0,0,2,3,30,0,1
31751,EUW1_7457481432,164,233,142,42,40,2,131,910,901,432,0,1,2,10,36,0,0,1,0,11,0,1
31752,EUW1_7457346005,106,59,161,236,902,133,200,42,99,117,1,0,2,9,27,0,1,2,2,12,0,1
31753,EUW1_7457283412,154,5,166,145,117,82,91,55,42,432,0,1,2,4,36,2,0,3,9,38,1,0
31754,EUW1_7457216199,84,427,42,51,43,887,36,91,81,201,1,1,2,10,42,0,0,3,4,17,0,1
31755,EUW1_7457185031,24,74,101,42,57,157,9,166,29,267,1,1,3,7,37,0,0,1,2,29,0,1
31756,EUW1_7457163556,20,420,141,238,420,20,60,18,7,5,0,0,0,0,57,0,0,0,0,0,0,1
31757,EUW1_7457103164,110,516,79,111,58,901,39,157,56,134,0,0,0,0,69,0,0,0,0,0,0,1
31758,EUW1_7456889849,58,59,61,21,526,42,200,112,222,3,0,0,0,1,20,0,1,3,10,32,1,0
31759,EUW1_7573603275,114,246,50,222,89,86,64,800,236,12,0,0,2,8,31,1,1,3,6,31,0,1
31760,EUW1_7573535197,114,121,893,235,12,777,64,69,50,26,2,1,3,14,42,1,0,3,1,29,0,1
31761,EUW1_7573212159,77,121,134,18,201,67,91,31,145,37,1,0,2,9,34,0,1,2,3,22,0,1
31762,EUW1_7572023124,799,254,897,96,117,27,238,166,910,518,1,0,3,11,45,0,1,1,3,35,0,1
31763,EUW1_7571345778,246,81,164,901,161,121,78,136,61,166,0,0,0,0,56,0,0,0,0,0,0,1
31764,EUW1_7569341927,41,876,800,18,111,166,5,893,51,57,0,1,1,3,22,1,0,2,8,40,1,0
31765,EUW1_7569286857,126,25,163,15,26,10,64,3,22,902,1,1,4,11,35,0,0,0,3,22,0,1
31766,EUW1_7568060650,98,76,101,42,99,6,64,61,910,43,0,0,0,1,21,0,1,4,11,31,1,0
31767,EUW1_7567974714,799,421,13,51,76,92,64,7,222,117,0,1,1,6,15,0,0,2,9,27,1,0
31768,EUW1_7567615107,122,11,136,81,526,24,427,112,145,111,0,0,0,1,6,0,1,3,4,22,1,0
31769,EUW1_7567598983,240,234,26,134,412,106,76,800,119,12,0,0,1,3,12,0,1,2,4,28,1,0
31770,EUW1_7567375077,92,245,13,202,412,166,28,103,22,143,1,0,4,8,34,0,1,1,6,25,0,1
31771,EUW1_7567329334,27,28,7,222,78,92,64,13,145,201,1,1,3,10,34,0,0,1,2,19,0,1
31772,EUW1_7567263705,92,20,69,895,902,799,517,84,119,80,1,1,2,5,40,0,0,1,1,29,0,1
31773,EUW1_7573697725,14,35,134,51,902,114,104,34,22,267,1,0,4,8,29,0,1,0,3,22,0,1
31774,EUW1_7573479789,98,11,777,800,25,14,143,893,145,53,0,0,0,0,14,0,0,1,0,5,0,1
31775,EUW1_7573433240,14,60,91,236,117,85,11,34,901,40,0,1,3,3,25,1,0,1,9,29,1,0
31776,EUW1_7573397522,14,246,163,222,902,164,131,157,51,53,0,1,3,4,25,1,0,2,11,42,1,0
31777,EUW1_7572977028,5,19,82,13,121,115,102,80,777,34,0,0,0,0,54,0,0,0,0,0,0,1
31778,EUW1_7572879732,34,161,33,516,11,63,103,96,910,518,0,0,0,0,58,0,0,0,0,0,0,1
31779,EUW1_7572831798,28,238,102,44,86,27,12,30,72,875,0,0,0,0,66,0,0,0,0,0,0,1
31780,EUW1_7572680054,164,12,804,238,112,246,14,145,78,517,1,0,3,8,60,1,1,2,4,43,0,1
31781,EUW1_7572637770,96,39,29,902,16,518,268,15,711,555,0,0,0,4,58,0,0,0,2,51,0,1
31782,EUW1_7572079131,799,59,800,901,147,98,246,105,222,267,1,0,0,8,40,0,1,4,8,39,0,1
31783,EUW1_7570415456,799,59,13,222,26,58,245,3,901,101,1,1,2,9,28,0,0,1,3,13,0,1
31784,EUW1_7573522128,164,59,85,800,117,266,950,10,81,32,0,0,2,3,26,0,0,0,0,4,0,1
31785,EUW1_7573438026,897,91,134,222,117,887,246,142,161,40,0,0,0,1,23,0,1,3,11,36,1,0
31786,EUW1_7573404526,266,238,38,81,40,412,200,420,523,43,0,1,1,2,19,1,0,2,11,34,1,0
31787,EUW1_7572437472,39,203,55,147,526,58,887,42,51,40,0,1,1,1,18,0,0,1,1,8,0,1
31788,EUW1_7573700530,143,893,266,84,141,427,799,19,98,711,0,0,0,0,54,0,0,0,0,0,0,1
31789,EUW1_7571815485,84,96,50,245,7,48,200,10,10,78,0,0,0,0,63,0,0,0,0,0,0,1
31790,EUW1_7571784638,41,13,54,157,6,1,895,75,267,22,0,0,0,0,69,0,0,0,0,0,0,1
31791,EUW1_7571760636,83,517,420,14,89,54,72,429,166,81,0,0,0,0,42,0,0,0,0,0,0,1
31792,EUW1_7571737124,6,55,3,131,89,245,427,58,895,41,0,0,0,0,49,0,0,0,0,0,0,1
31793,EUW1_7571663937,36,77,54,89,142,17,523,234,901,120,0,0,0,0,51,0,0,0,0,0,0,1
31794,EUW1_7571637710,107,145,22,127,157,897,37,64,101,777,0,0,0,0,61,0,0,0,0,0,0,1
31795,EUW1_7571587196,5,117,59,86,40,223,53,74,21,74,0,0,0,0,51,0,0,0,0,0,0,1
31796,EUW1_7571003098,555,53,90,147,102,950,86,5,157,61,0,0,0,0,45,0,0,0,0,0,0,1
31797,EUW1_7570380213,24,5,104,238,266,91,76,15,35,412,0,0,0,0,47,0,0,0,0,0,0,1
31798,EUW1_7570331406,131,19,7,800,62,233,122,902,79,950,0,0,0,0,55,0,0,0,0,0,0,1
31799,EUW1_7570296987,55,76,75,115,20,57,895,55,143,147,0,0,0,0,54,0,0,0,0,0,0,1
31800,EUW1_7568899522,233,62,163,136,267,17,11,61,18,117,1,0,2,6,44,1,1,4,11,52,1,0
31801,EUW1_7568869099,133,131,134,18,53,114,245,893,119,14,0,0,0,0,20,0,0,1,0,13,0,1
31802,EUW1_7568474689,18,7,54,4,31,21,161,56,9,360,0,0,0,4,83,0,0,0,1,69,0,1
31803,EUW1_7568448078,875,910,14,245,18,143,234,804,115,26,0,0,0,2,42,0,0,0,1,42,0,1
31804,EUW1_7573729185,150,104,25,222,53,107,19,910,161,89,3,1,4,7,69,1,0,3,7,59,1,0
31805,EUW1_7573665076,134,59,80,21,526,107,121,38,901,147,0,1,1,4,13,0,0,1,3,24,1,0
31806,EUW1_7573601145,98,234,13,804,40,82,35,131,901,201,0,0,0,4,19,1,1,3,8,29,1,0
31807,EUW1_7573542376,82,234,245,901,432,14,121,800,51,43,0,0,1,1,22,1,1,4,10,32,1,0
31808,EUW1_7573493008,107,121,4,161,89,54,72,103,236,201,1,0,3,9,46,0,1,2,4,33,0,1
31809,EUW1_7573404943,6,11,9,222,12,799,163,238,119,53,0,0,0,3,16,1,1,4,9,42,1,0
31810,EUW1_7573355727,31,72,91,202,161,266,246,420,51,143,1,1,4,11,48,0,0,0,4,19,0,1
31811,EUW1_7573282317,92,107,99,901,40,84,35,112,804,117,0,0,1,5,32,0,1,3,2,21,0,1
31812,EUW1_7573256326,92,59,245,804,117,78,131,157,901,57,0,0,3,1,28,0,1,0,8,31,1,0
31813,EUW1_7572471057,82,5,166,222,117,240,200,61,21,147,0,0,4,8,47,1,1,1,7,29,0,1
31814,EUW1_7572370162,240,60,38,22,37,266,517,61,15,43,0,0,1,3,20,0,1,2,9,37,1,0
31815,EUW1_7572329827,19,5,39,115,43,107,245,38,81,432,1,0,2,10,30,0,1,2,4,29,0,1
31816,EUW1_7572160715,82,141,18,45,526,39,2,83,119,161,0,0,3,4,37,1,1,2,10,42,1,0
31817,EUW1_7573672762,86,518,142,235,432,14,77,10,22,26,0,1,1,5,30,0,0,3,10,26,1,0
31818,EUW1_7573598528,122,76,517,895,518,86,131,3,145,16,0,1,3,7,44,2,0,3,8,37,0,1
31819,EUW1_7573548359,58,72,61,145,40,157,254,91,29,63,0,1,2,5,32,0,0,0,2,15,0,1
31820,EUW1_7573211049,799,106,133,115,235,27,63,246,429,497,1,1,2,7,38,2,0,4,10,55,1,0
31821,EUW1_7572498270,14,59,163,901,235,19,80,61,145,26,0,1,0,4,9,1,0,3,10,40,1,0
31822,EUW1_7573253658,28,800,78,7,233,517,53,350,804,17,0,0,0,0,53,0,0,0,0,0,0,1
31823,EUW1_7573231994,901,89,516,24,360,10,3,28,28,164,0,0,0,0,51,0,0,0,0,0,0,1
31824,EUW1_7571391648,82,120,26,804,111,98,64,246,96,497,1,1,0,10,42,0,0,3,3,33,0,1
31825,EUW1_7571317540,106,11,112,498,497,67,245,4,18,80,0,0,0,3,13,0,1,4,9,43,1,0
31826,EUW1_7571184925,122,19,3,901,25,887,64,7,18,89,0,0,0,1,33,1,1,4,13,51,1,0
31827,EUW1_7571131977,24,517,115,804,888,84,107,142,498,78,0,0,0,1,26,1,1,4,13,58,1,0
31828,EUW1_7571032886,266,80,112,81,350,14,143,777,119,111,0,0,0,2,23,0,1,3,10,31,1,0
31829,EUW1_7571002106,164,203,115,145,57,79,141,112,804,526,0,1,3,8,35,0,0,0,3,21,0,1
31830,EUW1_7570977222,58,25,55,51,43,122,107,517,15,201,0,0,0,1,18,0,1,3,8,34,1,0
31831,EUW1_7569358318,81,63,875,901,57,800,5,61,106,110,0,0,0,4,88,0,0,0,1,76,0,1
31832,EUW1_7568992901,81,84,91,121,222,166,902,21,107,136,0,0,0,0,51,0,0,0,0,0,0,1
31833,EUW1_7568970785,80,107,84,89,122,9,50,14,17,60,0,0,0,0,51,0,0,0,0,0,0,1
31834,EUW1_7568940326,254,56,18,246,77,897,121,238,221,122,0,0,0,0,56,0,0,0,0,0,0,1
31835,EUW1_7568309352,221,166,240,238,25,420,127,42,800,41,0,0,0,4,99,0,0,0,1,103,0,1
31836,EUW1_7568178694,910,80,800,901,35,17,120,142,498,432,0,0,2,6,44,2,1,4,10,55,1,0
31837,EUW1_7567962563,516,35,61,236,526,24,104,103,145,12,0,0,0,0,9,0,1,3,9,36,1,0
31838,EUW1_7567902409,516,131,777,96,89,799,30,39,523,412,0,1,4,7,47,2,0,1,12,45,1,0
31839,EUW1_7574193445,875,246,55,202,57,67,121,61,161,555,0,0,0,1,22,1,1,4,10,42,1,0
31840,EUW1_7574119897,39,950,893,69,517,41,5,163,22,117,1,0,0,5,35,0,1,4,9,43,1,0
31841,EUW1_7574058364,92,11,893,50,89,98,234,800,236,267,0,1,1,6,35,0,0,3,1,18,0,1
31842,EUW1_7574011465,114,59,38,236,267,799,246,136,81,43,0,1,1,3,18,0,0,2,6,33,1,0
31843,EUW1_7571523611,893,64,18,498,3,24,59,61,67,497,0,0,0,0,0,0,0,0,0,0,1,0
31844,EUW1_7570974631,23,238,31,236,201,150,876,157,222,37,0,0,0,5,21,1,1,4,8,26,1,0
31845,EUW1_7570864942,126,24,101,222,43,516,421,268,51,432,0,0,3,9,33,0,1,1,1,12,0,1
31846,EUW1_7570848124,114,28,13,18,267,82,245,45,15,40,0,1,0,3,10,0,0,3,7,29,1,0
31847,EUW1_7570832510,80,131,55,221,412,86,91,10,523,57,0,1,2,3,23,1,0,2,8,30,1,0
31848,EUW1_7570811173,266,121,136,360,12,799,33,25,145,53,0,0,2,0,14,0,1,1,5,25,1,0
31849,EUW1_7570806074,420,234,134,115,111,84,200,517,51,12,0,1,3,9,28,0,0,0,1,16,0,1
31850,EUW1_7570799761,799,141,4,498,497,24,254,134,235,43,0,1,1,9,28,0,0,3,4,17,0,1
31851,EUW1_7570379092,98,76,711,222,902,85,48,7,145,53,0,1,0,1,14,1,0,3,10,25,1,0
31852,EUW1_7570213843,98,80,142,145,111,875,60,39,147,235,0,1,2,4,37,1,0,2,11,40,1,0
31853,EUW1_7569967200,19,154,517,22,89,79,78,133,236,267,1,1,4,10,46,0,0,0,4,30,0,1
31854,EUW1_7569937763,27,91,136,222,432,799,64,134,523,412,0,0,0,2,16,1,1,4,9,35,1,0
31855,EUW1_7569903399,897,56,3,96,111,80,131,26,21,902,1,1,2,10,41,0,0,1,2,30,0,1
31856,EUW1_7573580375,79,64,157,18,12,114,91,268,119,111,0,0,1,4,25,1,1,3,10,33,1,0
31857,EUW1_7573532450,427,517,800,804,518,82,950,711,145,111,0,0,0,5,33,0,0,2,1,20,0,1
31858,EUW1_7573509052,427,64,910,145,555,39,121,101,222,888,0,0,2,2,26,0,0,0,0,6,0,1
31859,EUW1_7573462295,14,245,777,804,117,157,62,45,145,518,0,1,0,4,28,1,0,4,10,27,1,0
31860,EUW1_7573427116,133,200,103,145,497,80,62,45,81,43,0,1,2,9,24,0,0,1,0,4,0,1
31861,EUW1_7573389319,1,11,45,42,78,24,121,61,498,497,0,1,4,9,25,0,0,0,4,14,0,1
31862,EUW1_7573280419,80,131,777,67,902,266,154,61,51,432,0,0,1,0,5,0,0,0,1,13,1,0
31863,EUW1_7573246015,106,111,126,15,40,83,131,103,901,201,2,1,3,7,41,1,0,4,7,40,0,1
31864,EUW1_7573225896,893,62,777,145,89,875,107,112,804,201,1,1,2,11,26,0,0,1,1,13,0,1
31865,EUW1_7572376436,516,131,157,15,16,240,246,112,145,526,0,1,2,10,36,0,0,1,0,16,0,1
31866,EUW1_7572331371,897,107,103,498,43,78,59,157,74,16,0,1,0,4,30,1,0,4,7,35,1,0
31867,EUW1_7572292132,777,950,127,51,902,68,107,24,29,40,0,0,1,3,28,1,1,2,9,35,1,0
31868,EUW1_7572264772,240,427,45,18,201,14,60,112,42,43,0,0,0,0,5,0,1,2,6,21,1,0
31869,EUW1_7572217387,36,107,25,523,111,266,91,103,222,412,1,1,2,11,33,0,0,2,1,26,0,1
